ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Part_Of_Speech,Text_ID,Sentence_Number,Phrase_Number,Language_ID,Clitic_ID,begin-time-offset,cf_kit,end-time-offset,gls_en_phrase,gls_en_word,gls_kit_phrase,guid,hn_kit,lit_en_phrase,media-file,msa_en,pos_en_word,segnum_en_phrase,txt_kit_phrase,variantTypes_en
we-pn006-dareda2016d-2-2,"Llɨg a oba bägäl a täbäll a dänglläbeyo ada gognegän pa koenmäll e dageya, emaemae pa de dägäddaebeyo.",llɨg=a	oba	bägäl=a	täbäll=a	d-ä-nglläb-eyo	ada	g-o-g-neg-än	pa	koenmäll=e	da=geya	emaemae	pa=de	d-ä-gädd-aeb-eyo,boy=NOM	3NSG.POSS	bow=ACC.CONJ	spear=ACC.CONJ	REM.TR-3NDU`P-get-REM.NSG`A	like_this	REM.INTR-RT.EXT.INTR-AUX.NPRS-3PL`S-REM.3SG`S	bird	chase=ALL	MED.DEM=COP.PST.PL	many_different_kinds	bird=ACC	REM.TR-3NDU`P-kill-NSG>PL-REM.NSG`A,The boys got their bows and arrows and went to chase birds. They went and killed many different types of birds.,common noun	nominal enclitic	pers. pronoun	common noun	nominal enclitic	common noun	nominal enclitic	transitive S verb	adverb	auxiliary verb	common noun	transitive verb	nominal enclitic	copulative verb	verbal enclitic	adj	common noun	nominal enclitic	transitive S verb,we-pn006-dareda2016d,2,2,kit,	a-nom			a-acc-conj		a-acc-conj						e-all					de-acc	,,llɨg=da	oba	bägäl=da	tobäll=da	d-ä-ngällbän-eyo	ada	g-o-g-neg-än	pa	koenmäll=e	da=gaeya	emaemae	pa=de	d-ä-gäz-aeb-eyo,,The boys got their bows and arrows and went to chase birds. They went and killed many different types of birds.,boy		3NSG.POSS	bow		arrow		get.pl.rem.3nsgA>3plP	like this	aux.rem.3plS	bird	chase		cop.pst.plS		many different kinds	bird		kill.pl.rem.3nsgA>3plP,,637f8db8-3a70-4eb2-87c0-2f4733b82382,	1	1		1		1	12					2	3					11,,,common noun	nominal enclitic	pers. pronoun	common noun	nominal enclitic	common noun	nominal enclitic	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent	adverb	verb:TM + Patient-intransitive S verb:Any-verb-verb:Plurpersonal-verb:TAM+Agent	common noun	transitive verb	nominal enclitic	nom. dem	verbal enclitic	mod	common noun	nominal enclitic	verb:TM + Patient-verb:Patient-transitive verb-transitive S verb:Any-verb:TAM+Agent,common noun	nominal enclitic	pers. pronoun	common noun	nominal enclitic	common noun	nominal enclitic	transitive S verb	adverb	auxiliary verb	common noun	transitive verb	nominal enclitic	copulative verb	verbal enclitic	adj	common noun	nominal enclitic	transitive S verb,2.2,"Llɨg a oba bägäl a täbäll a dänglläbeyo ada gognegän pa koenmäll e dageya, emaemae pa de dägäddaebeyo. ",					+sp. var. of									+fr. var. of				
we-pn006-dareda2016d-2-3,Käsre ada gognegän.,käsre	ada	g-o-g-neg-än,then	like_this	REM.INTR-RT.EXT.INTR-AUX.NPRS-3PL`S-REM.3SG`S,Then they went like this.,adverb	adverb	auxiliary verb,we-pn006-dareda2016d,2,3,kit,,,käsre	ada	g-o-g-neg-än,,Then they went like this.,then	like this	aux.rem.3plS,,c8bb8ec7-031c-46c8-9d4c-8a6ddf3245ba,,,,adverb	adverb	verb:TM + Patient-intransitive S verb:Any-verb-verb:Plurpersonal-verb:TAM+Agent,adverb	adverb	auxiliary verb,2.3,Käsre ada gognegän. ,
we-pn006-dareda2016d-2-4,"Bundae bom ikop dägaeyo, bogo gotarnän pollon me.",Bundae=bom	ikop	d-ä-ga-eyo	bogo	g-o-otar-n-än	pollon=me,male_personal_name=3SG.ACC	see	REM.TR-3NDU`P-AUX.NPRS-REM.NSG`A	3SG.NOM	REM.INTR-RT.EXT.INTR-sleep-NPFV-REM.3SG`S	bush=LOC,"They saw Bundae, he was sleeping in a small bush.",proper noun	pronominal enclitic	transitive A verb	auxiliary verb	pronoun	intransitive S verb	common noun	nominal enclitic,we-pn006-dareda2016d,2,4,kit,	bom-3sg-acc						me-loc,,Bundae=bom	ikop	d-ä-g-eyo	bogo	g-o-inu-ne-än	pollon=me,,"They saw Bundae, he was sleeping in a small bush.",male personal name		see	aux.rem.3nsgA>3sgP	3.sg.nom	sleep.rem.npfv.3sgS	bush	,,c497c691-c5ce-4a94-bb02-9fe992fbc22d,			1				,,,proper noun	pronominal enclitic	transitive A verb	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent	pers. pronoun	verb:TM + Patient-intransitive S verb:Any-verb-verb:(Aspect)-verb:TAM+Agent	common noun	nominal enclitic,proper noun	pronominal enclitic	transitive A verb	auxiliary verb	pronoun	intransitive S verb	common noun	nominal enclitic,2.4,"Bundae bom ikop dägaeyo, bogo gotarnän pollon me. ",
we-pn006-dareda2016d-2-5,"Angde ikop dägaeyo, llɨg a gotbanegän obo mälläng ik e zazer e.",angde	ikop	d-ä-ga-eyo	llɨg=a	g-o-tba-neg-än	obo	mälläng ik=e	za~zer=e,when	see	REM.TR-3NDU`P-AUX.NPRS-REM.3DU`S|NSG`A	boy=NOM	REM.INTR-RT.EXT.INTR-plan-3PL`S-REM|FUT.3SG`S|A	3SG.POSS	nostril=ALL	INFenter=ALL,,connective	transitive A verb	auxiliary verb	common noun	nominal enclitic	intransitive S verb	pronoun	common noun	nominal enclitic	intransitive S verb	nominal enclitic,we-pn006-dareda2016d,2,5,kit,				a-nom				e-all		e-all,,angde	ikop	d-ä-g-eyo	llɨg=da	g-o-täbatäbe-neg-än	obo	mälläng ik=e	RED~zan=e,,,when	see	aux.rem.3nsgA>3sgP	boy		plan.rem.3plS	3.sg.poss	nostril		enter	,,00069453-421f-4948-9381-9d6635ec01df,		1		1				2	3	2,,,connective	transitive A verb	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent	common noun	nominal enclitic	verb:TM + Patient-intransitive S verb:Any-intransitive S verb-verb:Plurpersonal-verb:TAM+Agent	pers. pronoun	common noun	nominal enclitic	verb:Anyintransitive S verb	nominal enclitic,connective	transitive A verb	auxiliary verb	common noun	nominal enclitic	intransitive S verb	pronoun	common noun	nominal enclitic	intransitive S verb	nominal enclitic,2.5,"Angde ikop dägaeyo, llɨg a gotbanegän obo mälläng ik e zazer e. ",									+***	
we-pn006-dareda2016d-2-6,Käsre mälläng ik e gozerän a do yu de deyaudeyo.,käsre	mälläng ik=e	g-o-zer-än=a	do	yu=de	d-ey-a-ud-eyo,then	nostril=ALL	REM.INTR-RT.EXT.INTR-enter-REM|FUT.3SG`S|A=NOM	there	fire=ACC	REM.TR-VEN-RT.EXT.TR-light_fire-REM.3DU`S|NSG`A,,adverb	common noun	nominal enclitic	intransitive S verb	nominal enclitic	dem	common noun	nominal enclitic	transitive S verb,we-pn006-dareda2016d,2,6,kit,		e-all		a-nom			de-acc	,,käsre	mälläng ik=e	g-o-zan-än=da	do	yu=de	d-i-a-udaude-eyo,,,then	nostril		enter.pl.rem.3plS		there	fire		light_fire.rem.ven.3nsgA>3sgP,,8bf56648-77f6-4e83-a8d9-95de4a339a4d,		2		1	1			11,,,adverb	common noun	nominal enclitic	verb:TM + Patient-intransitive S verb:Any-intransitive S verb-verb:TAM+Agent	nominal enclitic	adv. dem	common noun	nominal enclitic	verb:TM + Patient-verb:Patient-verb:Patient-transitive S verb-verb:TAM+Agent,adverb	common noun	nominal enclitic	intransitive S verb	nominal enclitic	dem	common noun	nominal enclitic	transitive S verb,2.6,Käsre mälläng ik e gozerän a do yu de deyaudeyo. ,
we-pn006-dareda2016d-2-7,Pa de yu dägayaebneyo.,pa=de	yu	d-ä-ga-yaeb-n-eyo,bird=ACC	fire	REM.TR-3NDU`P-AUX.NPRS-NSG>PL-NPFV-REM.3DU`S|NSG`A,,common noun	nominal enclitic	common noun	auxiliary verb,we-pn006-dareda2016d,2,7,kit,	de-acc		,,pa=de	yu	d-ä-g-aeb-ne-eyo,,,bird		fire	aux.rem.npfv.3nsgA>3plP,,e046f45e-9eca-4573-88aa-45037f941988,			11,,,common noun	nominal enclitic	common noun	verb:TM + Patient-verb:Patient-verb-transitive S verb:Any-verb:(Aspect)-verb:TAM+Agent,common noun	nominal enclitic	common noun	auxiliary verb,2.7,Pa de yu dägayaebneyo. ,
we-pn006-dareda2016d-2-8,"Dompa de ade däpoaemneyo, totot dägaeyo obo mälläng ik de.",dompa=de	ade	d-ä-po-aem-n-eyo	to~tot	d-ä-ga-eyo	obo	mälläng ik=de,arrow_type=ACC	also	REM.TR-3NDU`P-sharpen-NSG>PL-NPFV-FUT.2|3DU`S|NSG`A	NSGrubbish	REM.TR-3NDU`P-AUX.NPRS-REM.3DU`S|NSG`A	3SG.POSS	nostril=ACC,,common noun	nominal enclitic	adverb	transitive S verb	common noun	auxiliary verb	pronoun	common noun	nominal enclitic,we-pn006-dareda2016d,2,8,kit,	de-acc							de-acc,,dompa=de	ade	d-ä-po-aeb-ne-eyo	RED~tot	d-ä-g-eyo	obo	mälläng ik=de,,,arrow type		also	sharpen.rem.npfv.3nsgA>3plP	rubbish	aux.rem.3nsgA>3sgP	3.sg.poss	nostril	,,c536b918-4ba9-40b6-8fab-c3b85093febd,			111	52	1			,,,common noun	nominal enclitic	adverb	verb:TM + Patient-verb:Patient-transitive S verb-transitive S verb:Any-verb:(Aspect)-verb:TAM+Agent	adj:Anycommon noun	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent	pers. pronoun	common noun	nominal enclitic,common noun	nominal enclitic	adverb	transitive S verb	common noun	auxiliary verb	pronoun	common noun	nominal enclitic,2.8,"Dompa de ade däpoaemneyo, totot dägaeyo obo mälläng ik de. ",				+***				
we-pn006-dareda2016d-2-9,"Bundae bogo inu kuddäll, angde oba ttoen a gottamänän.",Bundae	bogo	inu kuddäll	angde	oba	ttoen=a	g-o-ttam-än-än,male_personal_name	3SG.NOM	fast_asleep	when	3NSG.POSS	way=NOM	REM.INTR-RT.EXT.INTR-finish-II.NPL-REM|FUT.3SG`S|A,,proper noun	pronoun	common noun	connective	pers. pronoun	common noun	nominal enclitic	intransitive S verb,we-pn006-dareda2016d,2,9,kit,						a-nom	,,Bundae	bogo	inu kuddäll	angde	oba	ttoen=da	g-o-ttamän-n-än,,,male personal name	3.sg.nom	fast_asleep	when	3NSG.POSS	way		finish.rem.3sgS,,b550015a-0d37-4c7c-9cf0-59b785a6af5e,				1		1	,,,proper noun	pers. pronoun	mod	connective	pers. pronoun	common noun	nominal enclitic	verb:TM + Patient-intransitive S verb:Any-verb-verb:Any-verb:TAM+Agent,proper noun	pronoun	common noun	connective	pers. pronoun	common noun	nominal enclitic	intransitive S verb,2.9,"Bundae bogo inu kuddäll, angde oba ttoen a gottamänän.",
we-pn006-dareda2016d-3-1,"Käsre llɨg a gogezän, llamäg a nga inu kuddäll daeya.",käsre	llɨg=a	g-o-gez-än	llamäg=a	nga	inu kuddäll	da=eya,then	boy=NOM	REM.INTR-RT.EXT.INTR-come_out-REM|FUT.3SG`S|A	old_man=NOM	now	fast_asleep	MED.DEM=COP.PST.SG,,adverb	common noun	nominal enclitic	intransitive S verb	common noun	nominal enclitic	interjection	common noun	copulative verb	verbal enclitic,we-pn006-dareda2016d,3,1,kit,		a-nom			a-nom				,,käsre	llɨg=da	g-o-gazen-än	llamäg=da	nga	inu kuddäll	da=aeya,,,then	boy		come.out.pl.rem.3plS	old man		now	fast_asleep	cop.pst.sgS	,,97b1ed5e-4db2-40fc-b931-386ea80413fd,		1			1			3	,,,adverb	common noun	nominal enclitic	verb:TM + Patient-intransitive S verb:Any-intransitive verb-verb:TAM+Agent	common noun	nominal enclitic	interjection	mod	nom. dem	verbal enclitic,adverb	common noun	nominal enclitic	intransitive S verb	common noun	nominal enclitic	interjection	common noun	copulative verb	verbal enclitic,3.1,"Käsre llɨg a gogezän, llamäg a nga inu kuddäll daeya. ",									+fr. var. of
we-pn006-dareda2016d-3-2,"Angde llamäg a gonsämänggän ada mälläng a nongonongorang agan, käsre ansi gogon.",angde	llamäg=a	g-o-nsämängg-än	ada	mälläng=a	nongonongor=ang	a-g-an	käsre	ansi	g-o-g-on,when	old_man=NOM	REM.INTR-RT.EXT.INTR-feel-REM|FUT.3SG`S|A	like_this	nose=NOM	itchy=ATR	REC.INTR-AUX.NPRS-REC.1|3SG`S|A	then	sneeze	REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A,,connective	common noun	nominal enclitic	intransitive S verb	adverb	common noun	nominal enclitic	adj	nominal enclitic	auxiliary verb	adverb	intransitive A verb	auxiliary verb,we-pn006-dareda2016d,3,2,kit,		a-nom				a-nom						,,angde	llamäg=da	g-o-sämongg-än	ada	mälläng=da	nongonongor=ang	a-g-an	käsre	ansi	g-o-g-än,,,when	old man		feel.rem.3sgS	like this	nose		itchy-atr		aux.rec.1|3sgS	then	sneeze	aux.rem.3sgS,,ff2a6cc6-e484-4323-a3e6-a47dcbe6b2ef,		1				1			2			,,,connective	common noun	nominal enclitic	verb:TM + Patient-intransitive S verb:Any-verb-verb:TAM+Agent	adverb	common noun	nominal enclitic	mod	nominal enclitic	verb:Any-verb-verb:TAM+Agent	adverb	intransitive A verb	verb:TM + Patient-intransitive S verb:Any-verb-verb:TAM+Agent,connective	common noun	nominal enclitic	intransitive S verb	adverb	common noun	nominal enclitic	adj	nominal enclitic	auxiliary verb	adverb	intransitive A verb	auxiliary verb,3.2,"Angde llamäg a gonsämänggän ada mälläng a nongonongorang agan, käsre ansi gogon. ",
we-pn006-dareda2016d-3-3,"Tämamae emaemae tot a gogezän ada, pa kom a yu ttätta da a emaemae tot da gogezän.",tämamae	emaemae	tot=a	g-o-gez-än	ada	pa	kom=a	yu	ttätta=da=a	emaemae	tot=da	g-o-gez-än,all	many_different_kinds	rubbish=NOM	REM.INTR-RT.EXT.INTR-come_out-REM|FUT.3SG`S|A	like_this	bird	feather=NOM	fire	burned_wood=NOM=NOM	many_different_kinds	rubbish=NOM	REM.INTR-RT.EXT.INTR-come_out-REM|FUT.3SG`S|A,,quantifier	adj	common noun	nominal enclitic	intransitive S verb	adverb	common noun	common noun	nominal enclitic	common noun	common noun	nominal enclitic	nominal enclitic	adj	common noun	nominal enclitic	intransitive S verb,we-pn006-dareda2016d,3,3,kit,			a-nom					a-nom			da-nom	a-nom			da-nom	,,tämamae	emaemae	tot=da	g-o-gazen-än	ada	pa	kom=da	yu	ttätta=da=da	emaemae	tot=da	g-o-gazen-än,,,all	many different kinds	rubbish		come.out.pl.rem.3plS	like this	bird	feather		fire	burned wood			many different kinds	rubbish		come.out.pl.rem.3plS,,b1bd9eb9-0211-48d8-b9c8-b5b68360bdfd,		2	1					1			1	1		2	1	,,,quantifier	mod	common noun	nominal enclitic	verb:TM + Patient-intransitive S verb:Any-intransitive verb-verb:TAM+Agent	adverb	common noun	common noun	nominal enclitic	common noun	common noun	nominal enclitic	nominal enclitic	mod	common noun	nominal enclitic	verb:TM + Patient-intransitive S verb:Any-intransitive verb-verb:TAM+Agent,quantifier	adj	common noun	nominal enclitic	intransitive S verb	adverb	common noun	common noun	nominal enclitic	common noun	common noun	nominal enclitic	nominal enclitic	adj	common noun	nominal enclitic	intransitive S verb,3.3,"Tämamae emaemae tot a gogezän ada, pa kom a yu ttätta da a emaemae tot da gogezän. ",
we-pn006-dareda2016d-3-4,"Bundae ddobae ddobae mikutt gogon, ada eka gogon,"" Abo känaebag ingäsmäll.""",Bundae	ddobae	ddobae	mikutt	g-o-g-on	ada	eka	g-o-g-on	abo	känaebag	i-ngäsmäll,male_personal_name	very	very	anger	REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A	like_this	speak	REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A	must	tomorrow	VEN-return,,proper noun	adj	adj	common noun	auxiliary verb	adverb	verb	auxiliary verb	TAM particle	common noun	intransitive S verb,we-pn006-dareda2016d,3,4,kit,,,Bundae	ddobae	ddobae	mikutt	g-o-g-än	ada	eka	g-o-g-än	abo	känazbag	i-ngäs,,,male personal name	very	very	anger	aux.rem.3sgS	like this	speak	aux.rem.3sgS	must	tomorrow	return.pl.imp.ven.2plS,,299b15f2-9741-45a2-9148-9f5dcb817eb4,										11,,,proper noun	adverb	adverb	common noun	verb:TM + Patient-intransitive S verb:Any-verb-verb:TAM+Agent	adverb	verb	verb:TM + Patient-intransitive S verb:Any-verb-verb:TAM+Agent	TAM particle	common noun	verb:Patient-verb,proper noun	adj	adj	common noun	auxiliary verb	adverb	verb	auxiliary verb	TAM particle	common noun	intransitive S verb,3.4,"Bundae ddobae ddobae mikutt gogon, ada eka gogon, ""Abo känaebag ingäsmäll.""",									+dial. var. of	
we-pn006-dareda2016d-4-1,Bundae gotarän ag me dallän.,Bundae	g-otar-än	ag=me	d-a-ll-än,male_personal_name	REM.INTR-sleep-REM|FUT.3SG`S|A	morning=LOC	REM.TR-RT.EXT.TR-go-REM|FUT.3SG`S|A,,proper noun	intransitive S verb	common noun	nominal enclitic	intransitive S verb,we-pn006-dareda2016d,4,1,kit,			me-loc	,,Bundae	g-inu-än	ag=me	d-a-ll-än,,,male personal name	sleep.rem.3sgS	morning		go.rem.3sgS,,c1a68622-2679-4d89-ac4c-3eb69a8b71e7,				1,,,proper noun	verb:TM + Patient-verb-verb:TAM+Agent	common noun	nominal enclitic	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent,proper noun	intransitive S verb	common noun	nominal enclitic	intransitive S verb,4.1,Bundae gotarän ag me dallän. ,
we-pn006-dareda2016d-4-2,"Däba ddägattalle gotarän, käsre llɨg a oba bägäl a täbäll a dänglläbeyo.",däba	ddägattalle	g-otar-än	käsre	llɨg=a	oba	bägäl=a	täbäll=a	d-ä-nglläb-eyo,there	after_that	REM.INTR-sleep-REM|FUT.3SG`S|A	then	boy=NOM	3NSG.POSS	bow=NOM	spear=NOM	REM.TR-3NDU`P-get-REM.3DU`S|NSG`A,,adv. dem	adverb	intransitive S verb	adverb	common noun	nominal enclitic	pers. pronoun	common noun	nominal enclitic	common noun	nominal enclitic	transitive S verb,we-pn006-dareda2016d,4,2,kit,					a-nom			a-nom		a-nom	,,däba	ddägattalle	g-inu-än	käsre	llɨg=da	oba	bägäl=da	tobäll=da	d-ä-ngällbän-eyo,,,there	after that	sleep.rem.3sgS	then	boy		3NSG.POSS	bow		arrow		get.pl.rem.3nsgA>3plP,,4572acae-fadc-4d1e-b982-593e14c96571,2					1	1		1		1	12,,,adv. dem	adverb	verb:TM + Patient-verb-verb:TAM+Agent	adverb	common noun	nominal enclitic	pers. pronoun	common noun	nominal enclitic	common noun	nominal enclitic	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent,adv. dem	adverb	intransitive S verb	adverb	common noun	nominal enclitic	pers. pronoun	common noun	nominal enclitic	common noun	nominal enclitic	transitive S verb,4.2,"Däba ddägattalle gotarän, käsre llɨg a oba bägäl a täbäll a dänglläbeyo. ",									+sp. var. of		
we-pn006-dareda2016d-4-3,Dagaeya pa koenmäll e.,da=gaeya	pa	koenmäll=e,MED.DEM=COP.PST.PL	bird	chase=ALL,,copulative verb	verbal enclitic	common noun	transitive verb	nominal enclitic,we-pn006-dareda2016d,4,3,kit,				e-all,,da=gaeya	pa	koenmäll=e,,,cop.pst.plS		bird	chase	,,1dba85da-40ec-4f77-b93e-16d79200cf20,3				2,,,nom. dem	verbal enclitic	common noun	transitive verb	nominal enclitic,copulative verb	verbal enclitic	common noun	transitive verb	nominal enclitic,4.3,Dagaeya pa koenmäll e. ,
we-pn006-dareda2016d-4-4,"Llɨg a emaemae pa de dägäddaebeyo, käsre ada gognegän doweae Bundae bälle yagyagang, bogo däba ngättma meae kuki we de inu kuddäll gogon.",llɨg=a	emaemae	pa=de	d-ä-gädd-aeb-eyo	käsre	ada	g-o-g-neg-än	doweae	Bundae=bälle	yagyag=ang	bogo	däba	ngättma	meae	kuki=we=de	inu kuddäll	g-o-g-on,boy=NOM	many_different_kinds	bird=ACC	REM.TR-3NDU`P-kill-NSG>PL-REM.3DU`S|NSG`A	then	like_this	REM.INTR-RT.EXT.INTR-AUX.NPRS-3PL`S-REM|FUT.3SG`S|A	straight	male_personal_name=3SG.DAT	search=ATR	3SG.NOM	there	place	PERL	lie=ALL=ACC	fast_asleep	REM.INTR-RT.EXT.INTR-AUX.NPRS-REM|FUT.3SG`S|A,,common noun	nominal enclitic	adj	common noun	nominal enclitic	transitive S verb	adverb	adverb	auxiliary verb	adverb	proper noun	pronominal enclitic	common noun	nominal enclitic	pronoun	adv. dem	common noun	nominal enclitic	verb	nominal enclitic	nominal enclitic	common noun	auxiliary verb,we-pn006-dareda2016d,4,4,kit,	a-nom			de-acc							balle-3sg-dat								we-all	de-acc		,,llɨg=da	emaemae	pa=de	d-ä-gäz-aeb-eyo	käsre	ada	g-o-g-neg-än	doweae	Bundae=bälle	yagyeg=ang	bogo	däba	ngättäma=mae	kuki=e=de	inu kuddäll	g-o-g-än,,,boy		many different kinds	bird		kill.pl.rem.3nsgA>3plP	then	like this	aux.rem.3plS	straight	male personal name		search-agt		3.sg.nom	there	place	through	lie			fast_asleep	aux.rem.3sgS,,6b0ae46c-a8df-4976-b197-1c679a3d5d63,	1				11										2				2			,,,common noun	nominal enclitic	mod	common noun	nominal enclitic	verb:TM + Patient-verb:Patient-transitive verb-transitive S verb:Any-verb:TAM+Agent	adverb	adverb	verb:TM + Patient-intransitive S verb:Any-verb-verb:Plurpersonal-verb:TAM+Agent	adverb	proper noun	pronominal enclitic	verb	nominal enclitic	pers. pronoun	adv. dem	common noun	nominal enclitic	verb	nominal enclitic	nominal enclitic	mod	verb:TM + Patient-intransitive S verb:Any-verb-verb:TAM+Agent,common noun	nominal enclitic	adj	common noun	nominal enclitic	transitive S verb	adverb	adverb	auxiliary verb	adverb	proper noun	pronominal enclitic	common noun	nominal enclitic	pronoun	adv. dem	common noun	nominal enclitic	verb	nominal enclitic	nominal enclitic	common noun	auxiliary verb,4.4,"Llɨg a emaemae pa de dägäddaebeyo, käsre ada gognegän doweae Bundae bälle yagyagang, bogo däba ngättma meae kuki we de inu kuddäll gogon.","												+fr. var. of				+fast speech var. of	+dial. var. of,unspec. var. of					"
we-pn006-dareda2016d-5-1,"Llɨg a käsre ada gognegän, ada, Bundae inu dan.",llɨg=a	käsre	ada	g-o-g-neg-än	ada	Bundae	inu	da=n,boy=NOM	then	like_this	REM.INTR-RT.EXT.INTR-AUX.NPRS-3PL`S-REM|FUT.3SG`S|A	like_this	male_personal_name	asleep	MED.DEM=COP.PRS.SG,,common noun	nominal enclitic	adverb	adverb	auxiliary verb	adverb	proper noun	adj	copulative verb	verbal enclitic,we-pn006-dareda2016d,5,1,kit,	a-nom								,,llɨg=da	käsre	ada	g-o-g-neg-än	ada	Bundae	inu	da=n,,,boy		then	like this	aux.rem.3plS	like this	male personal name	asleep	cop.prs.sgS	,,427907be-29dd-4bfa-86dc-abd164ac6be8,	1							3	,,,common noun	nominal enclitic	adverb	adverb	verb:TM + Patient-intransitive S verb:Any-verb-verb:Plurpersonal-verb:TAM+Agent	adverb	proper noun	mod	nom. dem	verbal enclitic,common noun	nominal enclitic	adverb	adverb	auxiliary verb	adverb	proper noun	adj	copulative verb	verbal enclitic,5.1,"Llɨg a käsre ada gognegän, ada, Bundae inu dan. ",
we-pn006-dareda2016d-5-2,"Käsre gozerän Bundae bo mälläng ik e, käsre yu daudeyo, pa kom de dapädrelleyo.",käsre	g-o-zer-än	Bundae=bo	mälläng ik=e	käsre	yu	d-a-ude-eyo	pa	kom=de	d-a-pädrall-eyo,then	REM.INTR-RT.EXT.INTR-enter-REM|FUT.3SG`S|A	male_personal_name=3SG.POSS	nostril=ALL	then	fire	REM.TR-RT.EXT.TR-light_fire-REM.3DU`S|NSG`A	bird	feather=ACC	REM.TR-RT.EXT.TR-spread-REM.3DU`S|NSG`A,,adverb	intransitive S verb	proper noun	pronominal enclitic	common noun	nominal enclitic	adverb	common noun	transitive S verb	common noun	common noun	nominal enclitic	transitive S verb,we-pn006-dareda2016d,5,2,kit,			bo-3sg-poss		e-all						de-acc	,,käsre	g-o-zan-än	Bundae=bo	mälläng ik=e	käsre	yu	d-a-udaude-eyo	pa	kom=de	d-a-pädrall-eyo,,,then	enter.pl.rem.3plS	male personal name		nostril		then	fire	light.fire.rem.3nsgA>sgP	bird	feather		spread.rem.3nsgA>sgP,,010c4509-d21b-4b3c-8da1-91b9edfbd87f,					2			1				1,,,adverb	verb:TM + Patient-intransitive S verb:Any-intransitive S verb-verb:TAM+Agent	proper noun	pronominal enclitic	common noun	nominal enclitic	adverb	common noun	verb:TM + Patient-verb:Patient-transitive S verb-verb:TAM+Agent	common noun	common noun	nominal enclitic	verb:TM + Patient-verb:Patient-verb-verb:TAM+Agent,adverb	intransitive S verb	proper noun	pronominal enclitic	common noun	nominal enclitic	adverb	common noun	transitive S verb	common noun	common noun	nominal enclitic	transitive S verb,5.2,"Käsre gozerän Bundae bo mälläng ik e, käsre yu daudeyo, pa kom de dapädrelleyo. ",
